Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
1335601,The Willows,Algernon Blackwood,"Blackwood, Algernon","Ángel Sánchez, Nancy Barber, María Méndez, Henry Carter, Roger Allam, Monique Snyman, Yordi Abreu, Fugu-Fish Publishing, Mybook, Ben Baldwin, Luke Spooner, Jasper Bark","=""1587156520""","=""9781587156526""",0,4.10,Borgo Press,Paperback,105,2002,1907,,2018/08/14,to-read,to-read (#498),to-read,,,,0,,,0,,,,,
1138654,The Gods of Pegana,Lord Dunsany,"Dunsany, Lord",S.H. Sime,"=""1599868857""","=""9781599868851""",0,3.89,Fq Classics,Paperback,104,2007,1905,,2018/08/14,to-read,to-read (#497),to-read,,,,0,,,0,,,,,
650775,Collected Ghost Stories,M.R. James,"James, M.R.",,"=""1853268399""","=""9781853268397""",0,4.16,Wordsworth Editions Ltd,Hardcover,568,1994,1931,,2018/08/14,to-read,to-read (#496),to-read,,,,0,,,0,,,,,
59396,The Three Impostors and Other Stories (The Best Weird Tales of Arthur Machen #1),Arthur Machen,"Machen, Arthur",S.T. Joshi,"=""1568821328""","=""9781568821320""",0,4.07,Chaosium,Paperback,260,2007,2001,,2018/08/14,to-read,to-read (#495),to-read,,,,0,,,0,,,,,
139344,Nifft the Lean,Michael   Shea,"Shea, Michael",,"=""0879977833""","=""9780879977832""",0,4.02,DAW,Paperback,304,1982,1982,,2018/08/12,to-read,to-read (#494),to-read,,,,0,,,0,,,,,
23464655,"Sunset (Nightlord, #1)",Garon Whited,"Whited, Garon",,"=""""","=""""",0,4.19,,Kindle Edition,680,2014,2006,,2018/08/12,to-read,to-read (#493),to-read,,,,0,,,0,,,,,
944555,The Etched City,K.J. Bishop,"Bishop, K.J.",,"=""0553382918""","=""9780553382914""",0,3.66,Spectra,Paperback,382,2004,2003,,2018/08/06,to-read,to-read (#492),to-read,,,,0,,,0,,,,,
28257707,The Subtle Art of Not Giving a F*ck: A Counterintuitive Approach to Living a Good Life,Mark Manson,"Manson, Mark",,"=""""","=""""",0,3.94,Harper,ebook,224,2016,2016,,2018/08/06,to-read,to-read (#491),to-read,,,,0,,,0,,,,,
168668,"Catch-22 (Catch-22, #1)",Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",4,3.98,Simon & Schuster ,Paperback,453,2004,1961,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
33514,The Elements of Style,William Strunk Jr.,"Jr., William Strunk",E.B. White,"=""""","=""""",0,4.16,Allyn & Bacon,Hardcover,105,1999,1918,,2018/07/29,to-read,to-read (#490),to-read,,,,0,,,0,,,,,
20342617,Just Mercy: A Story of Justice and Redemption,Bryan Stevenson,"Stevenson, Bryan",,"=""0812994523""","=""9780812994520""",0,4.59,Spiegel & Grau,Hardcover,336,2014,2014,,2018/07/28,to-read,to-read (#489),to-read,,,,0,,,0,,,,,
15997,Paradise Lost,John Milton,"Milton, John",John      Leonard,"=""0140424393""","=""9780140424393""",0,3.81,Penguin Classics,Paperback,453,2003,1667,,2018/07/28,to-read,to-read (#487),to-read,,,,0,,,0,,,,,
38108850,Rough Animals,Rae DelBianco,"DelBianco, Rae",,"=""1628729732""","=""9781628729733""",0,3.70,Arcade Publishing,Hardcover,304,2018,2018,,2018/07/19,to-read,to-read (#486),to-read,,,,0,,,0,,,,,
11590,'Salem's Lot,Stephen King,"King, Stephen",,"=""0450031063""","=""9780450031069""",0,4.03,New English Library,Paperback,483,1991,1975,,2018/07/17,to-read,to-read (#485),to-read,,,,0,,,0,,,,,
144800,The Raw Shark Texts,Steven Hall,"Hall, Steven",,"=""1841959111""","=""9781841959115""",0,3.82,Canongate Us,Hardcover,427,2007,2007,,2018/07/14,to-read,to-read (#484),to-read,,,,0,,,0,,,,,
63033,The Savage Detectives,Roberto Bolaño,"Bolaño, Roberto",Natasha Wimmer,"=""0374191484""","=""9780374191481""",0,4.13,"Farrar, Straus and Giroux",Hardcover,577,2007,1998,,2018/07/14,to-read,to-read (#483),to-read,,,,0,,,0,,,,,
22821553,Gateways to Abomination: Collected Short Fiction,Matthew M. Bartlett,"Bartlett, Matthew M.",,"=""1500346721""","=""9781500346720""",0,4.02,CreateSpace Independent Publishing Platform,Paperback,158,2014,2014,,2018/07/14,to-read,to-read (#482),to-read,,,,0,,,0,,,,,
386187,Midnight in the Garden of Good and Evil,John Berendt,"Berendt, John",,"=""0679751521""","=""9780679751526""",0,3.92,Vintage,Paperback,386,1999,1994,,2018/07/12,to-read,to-read (#481),to-read,,,,0,,,0,,,,,
13603362,Shoggoths in Bloom and Other Stories,Elizabeth Bear,"Bear, Elizabeth",Scott Lynch,"=""1607013614""","=""9781607013617""",0,4.05,Prime Books,Paperback,336,2012,2008,,2018/07/09,to-read,to-read (#480),to-read,,,,0,,,0,,,,,
37654736,Stuff and Nonsense (Threadbare #1),Andrew Seiple,"Seiple, Andrew",,"=""""","=""""",0,4.41,,Kindle Edition,240,2017,2017,,2018/07/07,to-read,to-read (#479),to-read,,,,0,,,0,,,,,
36506729,"Dungeon Lord (The Wraith's Haunt, #1)",Hugo Huesca,"Huesca, Hugo",,"=""""","=""""",0,4.02,,Kindle Edition,323,2017,,,2018/07/07,to-read,to-read (#478),to-read,,,,0,,,0,,,,,
294731,Provinces of Night,William Gay,"Gay, William",,"=""057121214X""","=""9780571212149""",0,4.21,faber and faber,Paperback,292,2001,2000,,2018/07/03,to-read,to-read (#477),to-read,,,,0,,,0,,,,,
294733,I Hate to See That Evening Sun Go Down: Collected Stories,William Gay,"Gay, William",,"=""0743242920""","=""9780743242929""",0,4.30,Free Press,Paperback,320,2003,2002,,2018/07/03,to-read,to-read (#476),to-read,,,,0,,,0,,,,,
108315,Twilight,William Gay,"Gay, William",,"=""1596920580""","=""9781596920583""",0,3.95,MacAdam Cage,Hardcover,224,2006,2006,,2018/07/03,to-read,to-read (#475),to-read,,,,0,,,0,,,,,
16240761,The Son,Philipp Meyer,"Meyer, Philipp",,"=""0062120395""","=""9780062120397""",0,4.01,Ecco,Hardcover,561,2013,2012,,2018/06/29,to-read,to-read (#474),to-read,,,,0,,,0,,,,,
16142053,"Going Clear: Scientology, Hollywood, and the Prison of Belief",Lawrence Wright,"Wright, Lawrence",,"=""0307700666""","=""9780307700667""",0,4.03,Alfred A. Knopf,Hardcover,430,2013,2013,,2018/06/29,to-read,to-read (#472),to-read,,,,0,,,0,,,,,
12344319,The Weird: A Compendium of Strange and Dark Stories,Jeff VanderMeer,"VanderMeer, Jeff","Ann VanderMeer, George R.R. Martin, Bob Leman, Haruki Murakami, Mervyn Peake, Michael Chabon, Neil Gaiman, William Gibson, Franz Kafka, Stephen King, Kelly Link","=""1848876874""","=""9781848876873""",0,4.26,Corvus,Paperback,1152,2010,2010,,2018/06/29,to-read,to-read (#471),to-read,,,,0,,,0,,,,,
10847,Under the Banner of Heaven,Jon Krakauer,"Krakauer, Jon",,"=""0330419129""","=""9780330419123""",0,3.99,Pan MacMillan,Paperback,400,2004,2003,,2018/06/29,to-read,to-read (#470),to-read,,,,0,,,0,,,,,
18045891,Sharp Objects,Gillian Flynn,"Flynn, Gillian",,"=""""","=""""",0,3.98,Broadway Paperbacks,Paperback,254,2006,2006,,2018/06/29,to-read,to-read (#469),to-read,,,,0,,,0,,,,,
29981261,"The Butterfly Garden  (The Collector, #1)",Dot Hutchison,"Hutchison, Dot",,"=""""","=""""",0,4.03,Thomas & Mercer,Kindle Edition,288,2016,2016,,2018/06/29,to-read,to-read (#468),to-read,,,,0,,,0,,,,,
16057298,North American Lake Monsters,Nathan Ballingrud,"Ballingrud, Nathan",,"=""1618730592""","=""9781618730596""",0,3.99,Small Beer Press,Hardcover,205,2013,2013,,2018/06/29,to-read,to-read (#467),to-read,,,,0,,,0,,,,,
357727,Cold Hand in Mine: Strange Stories,Robert Aickman,"Aickman, Robert",,"=""0899684165""","=""9780899684161""",0,4.01,"Charles Scribner's Sons, New York",Hardcover,215,1975,1974,,2018/06/29,to-read,to-read (#466),to-read,,,,0,,,0,,,,,
226665,The Psychology of Judgment and Decision Making,Scott Plous,"Plous, Scott",,"=""0070504776""","=""9780070504776""",0,4.18,McGraw-Hill Education,Paperback,320,1993,1993,,2018/06/29,to-read,to-read (#465),to-read,,,,0,,,0,,,,,
256008,Lonesome Dove (Lonesome Dove #1),Larry McMurtry,"McMurtry, Larry",,"=""067168390X""","=""9780671683900""",0,4.47,Pocket Books,Paperback,960,1999,1985,,2018/06/29,to-read,to-read (#464),to-read,,,,0,,,0,,,,,
22816087,Seveneves,Neal Stephenson,"Stephenson, Neal",,"=""""","=""""",0,3.98,William Morrow,Kindle Edition,880,2015,2015,,2018/06/29,to-read,to-read (#463),to-read,,,,0,,,0,,,,,
988783,Dead Sea,Tim Curran,"Curran, Tim",,"=""0977987655""","=""9780977987658""",0,3.89,Dimensions Books (Elder Signs Press),Paperback,328,2007,2007,,2018/06/29,to-read,to-read (#462),to-read,,,,0,,,0,,,,,
426504,Ficciones,Jorge Luis Borges,"Borges, Jorge Luis","Anthony Kerrigan, Anthony Bonner","=""0802130305""","=""9780802130303""",0,4.44,Grove Press,Paperback,174,1994,1944,,2018/06/29,to-read,to-read (#461),to-read,,,,0,,,0,,,,,
18770398,Night Film,Marisha Pessl,"Pessl, Marisha",,"=""0812979788""","=""9780812979787""",0,3.78,Random House Trade Paperbacks,Paperback,640,2014,2013,,2018/06/29,to-read,to-read (#460),to-read,,,,0,,,0,,,,,
28881,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,"Moore, Christopher",,"=""0380813815""","=""9780380813810""",0,4.23,William Morrow / HarperCollins / Harper Perennial,Paperback,444,2004,2002,,2018/06/29,to-read,to-read (#459),to-read,,,,0,,,0,,,,,
3023,Basic Economics: A Citizen's Guide to the Economy,Thomas Sowell,"Sowell, Thomas",,"=""0465081452""","=""9780465081455""",0,4.33,Basic Books,Hardcover,448,2003,2000,,2018/06/29,to-read,to-read (#458),to-read,,,,0,,,0,,,,,
8701960,"The Information: A History, a Theory, a Flood",James Gleick,"Gleick, James",,"=""0375423729""","=""9780375423727""",0,4.01,Knopf Doubleday Publishing Group,Hardcover,527,2011,2011,,2018/06/29,to-read,to-read (#457),to-read,,,,0,,,0,,,,,
7292936,The Very Best of Charles de Lint,Charles de Lint,"Lint, Charles de",,"=""1892391961""","=""9781892391964""",0,4.31,Tachyon Publications,Paperback,425,2010,2010,,2018/06/29,to-read,to-read (#456),to-read,,,,0,,,0,,,,,
155981,"Psycho-Cybernetics, A New Way to Get More Living Out of Life",Maxwell Maltz,"Maltz, Maxwell",,"=""0671700758""","=""9780671700751""",0,4.25,Pocket,Mass Market Paperback,288,1989,1960,,2018/06/29,to-read,to-read (#455),to-read,,,,0,,,0,,,,,
6596,The Four Agreements: A Practical Guide to Personal Freedom,Miguel Ruiz,"Ruiz, Miguel",,"=""1878424505""","=""9781878424501""",0,4.15,Amber-Allen Publishing,Hardcover,168,2001,1997,,2018/06/29,to-read,to-read (#454),to-read,,,,0,,,0,,,,,
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,"=""""","=""""",0,3.99,Vintage International,Paperback,123,1989,1942,,2018/06/29,to-read,to-read (#453),to-read,,,,0,,,0,,,,,
25899336,When Breath Becomes Air,Paul Kalanithi,"Kalanithi, Paul",,"=""""","=""""",0,4.36,Random House,Kindle Edition,208,2016,2016,,2018/06/29,to-read,to-read (#452),to-read,,,,0,,,0,,,,,
777115,The Best of Lucius Shepard,Lucius Shepard,"Shepard, Lucius",,"=""1596061332""","=""9781596061330""",0,4.24,Subterranean Press,Hardcover,623,2008,2008,,2018/06/29,to-read,to-read (#451),to-read,,,,0,,,0,,,,,
3974,The Terror,Dan Simmons,"Simmons, Dan",,"=""0316017442""","=""9780316017442""",0,4.04,"Little, Brown and Company",Hardcover,769,2007,2007,,2018/06/29,to-read,to-read (#450),to-read,,,,0,,,0,,,,,
23129410,"Welcome to Night Vale (Welcome to Night Vale, #1)",Joseph Fink,"Fink, Joseph",Jeffrey Cranor,"=""0062351427""","=""9780062351425""",0,3.83,Harper Perennial,Hardcover,401,2015,2015,,2018/06/29,to-read,to-read (#449),to-read,,,,0,,,0,,,,,
17401136,"Vurt (Vurt, #1)",Jeff Noon,"Noon, Jeff",Lauren Beukes,"=""0230768806""","=""9780230768802""",0,4.06,Tor,Hardcover,368,2013,1993,,2018/06/29,to-read,to-read (#448),to-read,,,,0,,,0,,,,,
102324,"Swamp Thing, Vol. 1: Saga of the Swamp Thing",Alan Moore,"Moore, Alan","Stephen R. Bissette, John Totleben, Dan Day, Ramsey Campbell","=""0930289226""","=""9780930289225""",0,4.21,Vertigo,Paperback,173,1998,1983,,2018/06/29,to-read,to-read (#447),to-read,,,,0,,,0,,,,,
11226926,The White People and Other Weird Stories,Arthur Machen,"Machen, Arthur","S.T. Joshi, Guillermo del Toro","=""0143105590""","=""9780143105596""",0,4.04,Penguin Classics,Paperback,377,2011,1904,,2018/06/29,to-read,to-read (#446),to-read,,,,0,,,0,,,,,
26178321,"Malus Domestica (Malus Domestica, #1)",S.A. Hunt,"Hunt, S.A.",,"=""1515157865""","=""9781515157861""",0,3.79,Createspace Independent Publishing Platform,Paperback,448,2015,2015,,2018/06/29,to-read,to-read (#445),to-read,,,,0,,,0,,,,,
10692,The Historian,Elizabeth Kostova,"Kostova, Elizabeth",,"=""0751537284""","=""9780751537284""",0,3.78,Time Warner Books,Paperback,704,2005,2005,,2018/06/29,to-read,to-read (#444),to-read,,,,0,,,0,,,,,
14759334,"Lullaby (Watersong, #2)",Amanda Hocking,"Hocking, Amanda",,"=""1250005655""","=""9781250005656""",0,3.85,St. Martin's Griffin,Hardcover,290,2012,2012,,2018/06/17,to-read,to-read (#443),to-read,,,,0,,,0,,,,,
101527,"In the Balance (Worldwar, #1)",Harry Turtledove,"Turtledove, Harry",,"=""034542056X""","=""9780345420565""",0,3.82,Ballantine Books,Paperback,465,1996,1994,,2018/06/17,to-read,to-read (#442),to-read,,,,0,,,0,,,,,
23529,From Hell,Alan Moore,"Moore, Alan","Eddie Campbell, Pete Mullins","=""0861661419""","=""9780861661411""",0,4.17,Knockabout Comics ,Paperback,576,2007,1999,,2018/06/05,to-read,to-read (#441),to-read,,,,0,,,0,,,,,
4137,Me Talk Pretty One Day,David Sedaris,"Sedaris, David",,"=""0349113912""","=""9780349113913""",0,3.99,"Little, Brown and Company",Paperback,272,2001,2000,,2018/06/04,to-read,to-read (#440),to-read,,,,0,,,0,,,,,
20518872,The Three-Body Problem (Remembrance of Earth’s Past #1),Liu Cixin,"Cixin, Liu",Ken Liu,"=""0765377063""","=""9780765377067""",4,4.05,Tor Books,Hardcover,399,2014,2006,,2015/08/30,,,read,,,,1,,,1,,,unspecified,,
944652,Poor Charlie's Almanack: The Wit and Wisdom of Charles T. Munger,Charles T. Munger,"Munger, Charles T.",Peter E. Kaufman,"=""157864366X""","=""9781578643660""",0,4.51,Donning Company Publishers,Hardcover,512,2006,2005,,2018/05/26,to-read,to-read (#439),to-read,,,,0,,,0,,,,,
239065,"The Descent (Descent, #1)",Jeff Long,"Long, Jeff",,"=""051513175X""","=""9780515131758""",0,3.96,Jove,Mass Market Paperback,572,2001,1999,,2018/05/22,to-read,to-read (#438),to-read,,,,0,,,0,,,,,
18133,Lolita,Vladimir Nabokov,"Nabokov, Vladimir",John Ray Jr.,"=""0679723161""","=""9780679723165""",4,3.89,Vintage International,Paperback,336,1997,1955,,2018/01/30,,,read,,,,1,,,0,,,,,
98687,Call Me by Your Name,André Aciman,"Aciman, André",,"=""0374299218""","=""9780374299217""",0,4.22,"Farrar, Straus and Giroux",Hardcover,248,2007,2007,,2018/05/15,to-read,to-read (#436),to-read,,,,0,,,0,,,,,
972106,The Long Home,William Gay,"Gay, William",,"=""1878448919""","=""9781878448910""",0,4.03,MacMurray & Beck,Hardcover,257,1999,1999,,2018/05/09,to-read,to-read (#435),to-read,,,,0,,,0,,,,,
742868,The Occult Roots of Nazism: Secret Aryan Cults and Their Influence on Nazi Ideology,Nicholas Goodrick-Clarke,"Goodrick-Clarke, Nicholas",Rohan Butler,"=""0814730604""","=""9780814730607""",0,3.86,New York University Press,Paperback,293,1992,1982,,2018/05/04,to-read,to-read (#434),to-read,,,,0,,,0,,,,,
135573,Journey Into Darkness (Mindhunter #2),John E. Douglas,"Douglas, John E.",Mark Olshaker,"=""0671003941""","=""9780671003944""",0,4.04,Pocket Star Books,Paperback,382,1997,1997,,2018/05/04,to-read,to-read (#433),to-read,,,,0,,,0,,,,,
126584,Mindhunter: Inside the FBI's Elite Serial Crime Unit,John E. Douglas,"Douglas, John E.",Mark Olshaker,"=""0671528904""","=""9780671528904""",0,4.07,Pocket Books,Paperback,397,1996,1995,,2018/05/04,to-read,to-read (#432),to-read,,,,0,,,0,,,,,
79427,The Ice Man: Confessions of a Mafia Contract Killer,Philip Carlo,"Carlo, Philip",,"=""0312349289""","=""9780312349288""",0,4.14,St. Martin's Press,Hardcover,410,2006,2006,,2018/05/04,to-read,to-read (#431),to-read,,,,0,,,0,,,,,
6706464,The Bundy Murders: A Comprehensive History,Kevin M. Sullivan,"Sullivan, Kevin M.",,"=""0786444266""","=""9780786444267""",0,3.99,McFarland & Company,Paperback,264,2009,,,2018/05/04,to-read,to-read (#430),to-read,,,,0,,,0,,,,,
35068432,I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer,Michelle McNamara,"McNamara, Michelle","Gillian Flynn, Patton Oswalt","=""0062319809""","=""9780062319807""",0,4.11,Harper,ebook,352,2018,2018,,2018/05/04,to-read,to-read (#429),to-read,,,,0,,,0,,,,,
15654,The Stranger Beside Me: Ted Bundy: The Shocking Inside Story,Ann Rule,"Rule, Ann",,"=""0451203267""","=""9780451203267""",0,4.12,Signet,Paperback,548,2001,1980,,2018/05/04,to-read,to-read (#428),to-read,,,,0,,,0,,,,,
40024,"The Alienist (Dr. Laszlo Kreizler, #1)",Caleb Carr,"Carr, Caleb",,"=""0812976142""","=""9780812976144""",0,4.05,Random House,Paperback,498,2006,1994,,2018/05/04,to-read,to-read (#427),to-read,,,,0,,,0,,,,,
28676,American Psycho,Bret Easton Ellis,"Ellis, Bret Easton",,"=""0679735771""","=""9780679735779""",0,3.82,Vintage Contemporaries / Random House,Paperback,399,1991,1991,,2018/05/04,to-read,to-read (#426),to-read,,,,0,,,0,,,,,
105992,Helter Skelter: The True Story of the Manson Murders,Vincent Bugliosi,"Bugliosi, Vincent",Curt Gentry,"=""0393322238""","=""9780393322231""",0,4.04,W. W. Norton  Company,Paperback,689,2001,1974,,2018/05/04,to-read,to-read (#425),to-read,,,,0,,,0,,,,,
21996,The Devil in the White City,Erik Larson,"Larson, Erik",Tony Goldwyn,"=""0739303406""","=""9780739303405""",0,3.99,Random House Audio Publishing Group,Audio Cassette,447,2003,2003,,2018/05/04,to-read,to-read (#424),to-read,,,,0,,,0,,,,,
40526,"Time and Again (Time, #1)",Jack Finney,"Finney, Jack",,"=""0575073608""","=""9780575073609""",0,3.95,Orion Publishing Group,Paperback,399,2012,1970,,2018/04/26,to-read,to-read (#423),to-read,,,,0,,,0,,,,,
37903770,Norse Mythology,Neil Gaiman,"Gaiman, Neil",,"=""""","=""""",0,4.08,W. W. Norton & Company,Paperback,301,2018,2017,,2018/04/26,to-read,to-read (#422),to-read,,,,0,,,0,,,,,
16043804,"The Crown Tower (The Riyria Chronicles, #1)",Michael J. Sullivan,"Sullivan, Michael J.",,"=""031624371X""","=""9780316243711""",0,4.33,Orbit ,Paperback,384,2013,2013,,2018/04/07,to-read,to-read (#421),to-read,,,,0,,,0,,,,,
11557,Swan Song,Robert R. McCammon,"McCammon, Robert R.",,"=""0671741039""","=""9780671741037""",0,4.28,Pocket Books,Mass Market Paperback,956,1987,1987,,2018/04/03,to-read,to-read (#420),to-read,,,,0,,,0,,,,,
310612,A Confederacy of Dunces,John Kennedy Toole,"Toole, John Kennedy",Walker Percy,"=""0802130208""","=""9780802130204""",0,3.89,Grove Press,Paperback,394,1994,1980,,2018/04/03,to-read,to-read (#419),to-read,,,,0,,,1,,,unspecified,,
7126,The Count of Monte Cristo,Alexandre Dumas,"Dumas, Alexandre",Robin Buss,"=""0140449264""","=""9780140449266""",0,4.26,Penguin Classics,Paperback,1312,2003,1844,,2018/03/10,to-read,to-read (#409),to-read,,,,0,,,1,,,unspecified,,
46170,For Whom the Bell Tolls,Ernest Hemingway,"Hemingway, Ernest",,"=""""","=""""",0,3.97,Scribner,Paperback,471,1995,1940,,2018/04/03,to-read,to-read (#418),to-read,,,,0,,,1,,,unspecified,,
4406,East of Eden,John Steinbeck,"Steinbeck, John",,"=""0142000655""","=""9780142000656""",0,4.38,Penguin Books,Paperback,601,2002,1952,,2018/03/10,to-read,to-read (#411),to-read,,,,0,,,1,,,unspecified,,
10644930,11/22/63,Stephen King,"King, Stephen",,"=""1451627289""","=""9781451627282""",5,4.30,Scribner,Hardcover,849,2011,2011,,2014/07/02,,,read,,,,1,,,1,,,unspecified,,
6285903,"Retribution Falls (Tales of the Ketty Jay, #1)",Chris Wooding,"Wooding, Chris",,"=""0575085150""","=""9780575085152""",0,3.98,Gollancz,Paperback,380,2009,2009,,2018/03/12,to-read,to-read (#417),to-read,,,,0,,,0,,,,,
10287666,"The Hunter (Victor the Assassin, #1)",Tom  Wood,"Wood, Tom",,"=""0751545309""","=""9780751545302""",0,4.12,"Little, Brown Book Group",Paperback,532,2011,2010,,2018/03/12,to-read,to-read (#416),to-read,,,,0,,,0,,,,,
31451186,"Borne (Borne, #1)",Jeff VanderMeer,"VanderMeer, Jeff",,"=""0374115249""","=""9780374115241""",0,3.93,"MCD / Farrar, Straus and Giroux ",Hardcover,336,2017,2017,,2018/03/11,to-read,to-read (#415),to-read,,,,0,,,0,,,,,
29635545,The Dream-Quest of Vellitt Boe,Kij Johnson,"Johnson, Kij",,"=""0765386518""","=""9780765386519""",0,3.88,Tor.com,ebook,166,2016,2016,,2018/03/11,to-read,to-read (#414),to-read,,,,0,,,0,,,,,
21843217,Panther in the Hive,Olivia A. Cole,"Cole, Olivia A.",,"=""0991615506""","=""9780991615506""",0,3.90,Fletchero Publishing,Paperback,382,2014,2014,,2018/03/11,to-read,to-read (#413),to-read,,,,0,,,0,,,,,
1202,Freakonomics: A Rogue Economist Explores the Hidden Side of Everything,Steven D. Levitt,"Levitt, Steven D.",Stephen J. Dubner,"=""0061234001""","=""9780061234002""",0,3.98,William Morrow,Hardcover,320,2006,2005,,2018/03/10,to-read,to-read (#412),to-read,,,,0,,,0,,,,,
6811283,The City & the City,China Miéville,"Miéville, China",,"=""034549752X""","=""9780345497529""",4,3.91,Ballantine Books,Paperback,329,2010,2009,2018/02/07,2015/11/04,,,read,,,,1,,,0,,,,,
386366,"Equal Rites (Discworld, #3)",Terry Pratchett,"Pratchett, Terry",,"=""0061020699""","=""9780061020698""",4,4.02,HarperTorch,Mass Market Paperback,213,2000,1987,2017/11/27,2016/12/19,,,read,,,,1,,,0,,,,,
6048593,"Small Gods (Discworld, #13)",Terry Pratchett,"Pratchett, Terry",,"=""""","=""""",5,4.30,Harper,Mass Market Paperback,375,2008,1992,2017/12/04,2016/12/19,,,read,,,,1,,,0,,,,,
26846443,The Wind-Up Bird Chronicle,Haruki Murakami,"Murakami, Haruki",Jay Rubin,"=""""","=""""",4,4.16,Vintage Books,Paperback,607,2015,1994,2017/11/19,2017/04/19,,,read,,,,1,,,0,,,,,
47998,"Hogfather (Discworld, #20)",Terry Pratchett,"Pratchett, Terry",,"=""0061059056""","=""9780061059056""",4,4.21,Harper Voyager,Mass Market Paperback,354,1999,1996,2017/09/28,2016/12/19,,,read,,,,1,,,0,,,,,
